ts_client,phase,type,thread_id,query_name,latency_ms,freshness_ms,extra
1768291157006,htap,OLTP_BATCH,7,BATCH,68,,statements=1002
1768291157013,htap,OLTP_BATCH,6,BATCH,76,,statements=1002
1768291157019,htap,OLTP_BATCH,4,BATCH,81,,statements=1002
1768291157022,htap,OLTP_BATCH,0,BATCH,70,,statements=1002
1768291157023,htap,OLTP_BATCH,8,BATCH,68,,statements=1002
1768291157025,htap,OLTP_BATCH,9,BATCH,61,,statements=1002
1768291157025,htap,OLTP_BATCH,1,BATCH,56,,statements=1002
1768291157031,htap,OLTP_BATCH,2,BATCH,68,,statements=1002
1768291157059,htap,OLTP_BATCH,3,BATCH,57,,statements=1002
1768291157064,htap,OLTP_BATCH,7,BATCH,56,,statements=1002
1768291157073,htap,OLTP_BATCH,5,BATCH,67,,statements=1002
1768291157084,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291157086,htap,OLTP_BATCH,6,BATCH,72,,statements=1002
1768291157089,htap,OLTP_BATCH,0,BATCH,65,,statements=1002
1768291157089,htap,OLTP_BATCH,1,BATCH,62,,statements=1002
1768291157092,htap,OLTP_BATCH,8,BATCH,67,,statements=1002
1768291157097,htap,OLTP_BATCH,9,BATCH,70,,statements=1002
1768291157099,htap,OLTP_BATCH,2,BATCH,65,,statements=1002
1768291157131,htap,OLTP_BATCH,3,BATCH,70,,statements=1002
1768291157131,htap,OLTP_BATCH,7,BATCH,65,,statements=1002
1768291157146,htap,OLTP_BATCH,5,BATCH,71,,statements=1002
1768291157154,htap,OLTP_BATCH,8,BATCH,60,,statements=1002
1768291157157,htap,OLTP_BATCH,4,BATCH,68,,statements=1002
1768291157159,htap,OLTP_BATCH,0,BATCH,65,,statements=1002
1768291157160,htap,OLTP_BATCH,1,BATCH,69,,statements=1002
1768291157162,htap,OLTP_BATCH,9,BATCH,64,,statements=1002
1768291157163,htap,OLTP_BATCH,2,BATCH,62,,statements=1002
1768291157165,htap,OLTP_BATCH,6,BATCH,75,,statements=1002
1768291157172,htap,OLAP_QUERY,1,MAIN_OLAP,27,13131,
1768291157198,htap,OLTP_BATCH,3,BATCH,65,,statements=1002
1768291157199,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291157212,htap,OLTP_BATCH,5,BATCH,64,,statements=1002
1768291157216,htap,OLTP_BATCH,8,BATCH,60,,statements=1002
1768291157222,htap,OLTP_BATCH,0,BATCH,62,,statements=1002
1768291157222,htap,OLTP_BATCH,1,BATCH,60,,statements=1002
1768291157225,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291157226,htap,OLTP_BATCH,4,BATCH,67,,statements=1002
1768291157226,htap,OLTP_BATCH,9,BATCH,62,,statements=1002
1768291157229,htap,OLTP_BATCH,6,BATCH,63,,statements=1002
1768291157264,htap,OLTP_BATCH,3,BATCH,65,,statements=1002
1768291157269,htap,OLTP_BATCH,7,BATCH,68,,statements=1002
1768291157272,htap,OLTP_BATCH,5,BATCH,58,,statements=1002
1768291157280,htap,OLTP_BATCH,8,BATCH,62,,statements=1002
1768291157305,htap,OLTP_BATCH,9,BATCH,77,,statements=1002
1768291157306,htap,OLTP_BATCH,6,BATCH,75,,statements=1002
1768291157306,htap,OLTP_BATCH,0,BATCH,82,,statements=1002
1768291157306,htap,OLTP_BATCH,1,BATCH,82,,statements=1002
1768291157306,htap,OLTP_BATCH,4,BATCH,79,,statements=1002
1768291157307,htap,OLTP_BATCH,2,BATCH,80,,statements=1002
1768291157325,htap,OLAP_QUERY,3,MAIN_OLAP,21,13281,
1768291157328,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291157333,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291157334,htap,OLTP_BATCH,5,BATCH,60,,statements=1002
1768291157336,htap,OLAP_QUERY,4,MAIN_OLAP,23,13297,
1768291157338,htap,OLTP_BATCH,8,BATCH,55,,statements=1002
1768291157368,htap,OLTP_BATCH,9,BATCH,60,,statements=1002
1768291157371,htap,OLTP_BATCH,1,BATCH,63,,statements=1002
1768291157373,htap,OLTP_BATCH,6,BATCH,65,,statements=1002
1768291157376,htap,OLTP_BATCH,2,BATCH,67,,statements=1002
1768291157378,htap,OLTP_BATCH,0,BATCH,70,,statements=1002
1768291157384,htap,OLTP_BATCH,4,BATCH,75,,statements=1002
1768291157394,htap,OLTP_BATCH,3,BATCH,65,,statements=1002
1768291157396,htap,OLTP_BATCH,7,BATCH,61,,statements=1002
1768291157397,htap,OLTP_BATCH,8,BATCH,57,,statements=1002
1768291157397,htap,OLTP_BATCH,5,BATCH,61,,statements=1002
1768291157427,htap,OLTP_BATCH,9,BATCH,58,,statements=1002
1768291157438,htap,OLTP_BATCH,2,BATCH,60,,statements=1002
1768291157438,htap,OLTP_BATCH,1,BATCH,64,,statements=1002
1768291157441,htap,OLTP_BATCH,6,BATCH,66,,statements=1002
1768291157443,htap,OLTP_BATCH,0,BATCH,63,,statements=1002
1768291157445,htap,OLTP_BATCH,4,BATCH,59,,statements=1002
1768291157455,htap,OLAP_QUERY,0,MAIN_OLAP,26,13414,
1768291157458,htap,OLTP_BATCH,5,BATCH,59,,statements=1002
1768291157460,htap,OLTP_BATCH,8,BATCH,62,,statements=1002
1768291157464,htap,OLTP_BATCH,3,BATCH,67,,statements=1002
1768291157465,htap,OLTP_BATCH,7,BATCH,67,,statements=1002
1768291157476,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,13457,
1768291157493,htap,OLTP_BATCH,9,BATCH,64,,statements=1002
1768291157497,htap,OLTP_BATCH,1,BATCH,57,,statements=1002
1768291157498,htap,OLAP_QUERY,2,MAIN_OLAP,21,13381,
1768291157503,htap,OLTP_BATCH,2,BATCH,63,,statements=1002
1768291157505,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291157508,htap,OLTP_BATCH,4,BATCH,61,,statements=1002
1768291157515,htap,OLTP_BATCH,0,BATCH,70,,statements=1002
1768291157525,htap,OLTP_BATCH,3,BATCH,59,,statements=1002
1768291157527,htap,OLTP_BATCH,5,BATCH,67,,statements=1002
1768291157529,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291157529,htap,OLTP_BATCH,8,BATCH,66,,statements=1002
1768291157563,htap,OLTP_BATCH,9,BATCH,68,,statements=1002
1768291157563,htap,OLTP_BATCH,1,BATCH,64,,statements=1002
1768291157566,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291157569,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291157574,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291157583,htap,OLTP_BATCH,0,BATCH,66,,statements=1002
1768291157593,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291157594,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291157599,htap,OLTP_BATCH,8,BATCH,68,,statements=1002
1768291157601,htap,OLTP_BATCH,5,BATCH,72,,statements=1002
1768291157628,htap,OLTP_BATCH,1,BATCH,63,,statements=1002
1768291157628,htap,OLTP_BATCH,9,BATCH,63,,statements=1002
1768291157631,htap,OLTP_BATCH,2,BATCH,63,,statements=1002
1768291157631,htap,OLTP_BATCH,6,BATCH,61,,statements=1002
1768291157638,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291157648,htap,OLTP_BATCH,0,BATCH,64,,statements=1002
1768291157654,htap,OLTP_BATCH,3,BATCH,60,,statements=1002
1768291157662,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291157664,htap,OLTP_BATCH,5,BATCH,61,,statements=1002
1768291157674,htap,OLTP_BATCH,8,BATCH,74,,statements=1002
1768291157687,htap,OLTP_BATCH,9,BATCH,56,,statements=1002
1768291157693,htap,OLTP_BATCH,6,BATCH,60,,statements=1002
1768291157694,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291157696,htap,OLTP_BATCH,4,BATCH,56,,statements=1002
1768291157698,htap,OLTP_BATCH,1,BATCH,67,,statements=1002
1768291157706,htap,OLAP_QUERY,1,MAIN_OLAP,27,13581,
1768291157716,htap,OLTP_BATCH,0,BATCH,66,,statements=1002
1768291157726,htap,OLTP_BATCH,3,BATCH,70,,statements=1002
1768291157727,htap,OLTP_BATCH,7,BATCH,63,,statements=1002
1768291157729,htap,OLTP_BATCH,5,BATCH,63,,statements=1002
1768291157756,htap,OLTP_BATCH,8,BATCH,80,,statements=1002
1768291157757,htap,OLTP_BATCH,1,BATCH,56,,statements=1002
1768291157760,htap,OLTP_BATCH,2,BATCH,63,,statements=1002
1768291157761,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291157761,htap,OLTP_BATCH,6,BATCH,66,,statements=1002
1768291157764,htap,OLTP_BATCH,9,BATCH,74,,statements=1002
1768291157781,htap,OLTP_BATCH,0,BATCH,63,,statements=1002
1768291157789,htap,OLTP_BATCH,5,BATCH,58,,statements=1002
1768291157795,htap,OLTP_BATCH,3,BATCH,67,,statements=1002
1768291157797,htap,OLTP_BATCH,7,BATCH,68,,statements=1002
1768291157821,htap,OLTP_BATCH,2,BATCH,59,,statements=1002
1768291157822,htap,OLTP_BATCH,1,BATCH,64,,statements=1002
1768291157823,htap,OLTP_BATCH,8,BATCH,65,,statements=1002
1768291157826,htap,OLTP_BATCH,6,BATCH,57,,statements=1002
1768291157826,htap,OLTP_BATCH,9,BATCH,60,,statements=1002
1768291157826,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291157845,htap,OLTP_BATCH,0,BATCH,61,,statements=1002
1768291157856,htap,OLTP_BATCH,5,BATCH,64,,statements=1002
1768291157858,htap,OLTP_BATCH,3,BATCH,61,,statements=1002
1768291157860,htap,OLTP_BATCH,7,BATCH,61,,statements=1002
1768291157864,htap,OLAP_QUERY,3,MAIN_OLAP,31,13734,
1768291157867,htap,OLAP_QUERY,4,MAIN_OLAP,20,13745,
1768291157883,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291157885,htap,OLTP_BATCH,8,BATCH,60,,statements=1002
1768291157886,htap,OLTP_BATCH,1,BATCH,62,,statements=1002
1768291157889,htap,OLTP_BATCH,4,BATCH,62,,statements=1002
1768291157890,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291157893,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291157913,htap,OLTP_BATCH,3,BATCH,53,,statements=1002
1768291157917,htap,OLTP_BATCH,0,BATCH,70,,statements=1002
1768291157925,htap,OLTP_BATCH,5,BATCH,67,,statements=1002
1768291157928,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291157948,htap,OLTP_BATCH,2,BATCH,63,,statements=1002
1768291157953,htap,OLTP_BATCH,1,BATCH,65,,statements=1002
1768291157956,htap,OLTP_BATCH,6,BATCH,64,,statements=1002
1768291157957,htap,OLTP_BATCH,9,BATCH,62,,statements=1002
1768291157957,htap,OLTP_BATCH,8,BATCH,70,,statements=1002
1768291157957,htap,OLTP_BATCH,4,BATCH,65,,statements=1002
1768291157972,htap,OLTP_BATCH,3,BATCH,57,,statements=1002
1768291157978,htap,OLTP_BATCH,0,BATCH,59,,statements=1002
1768291157983,htap,OLAP_QUERY,0,MAIN_OLAP,25,13864,
1768291157992,htap,OLTP_BATCH,5,BATCH,65,,statements=1002
1768291157996,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291158017,htap,OLTP_BATCH,2,BATCH,67,,statements=1002
1768291158021,htap,OLTP_BATCH,1,BATCH,66,,statements=1002
1768291158023,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291158024,htap,OLAP_QUERY,2,MAIN_OLAP,18,13908,
1768291158026,htap,OLTP_BATCH,9,BATCH,67,,statements=1002
1768291158026,htap,OLTP_BATCH,6,BATCH,68,,statements=1002
1768291158026,htap,OLTP_BATCH,8,BATCH,67,,statements=1002
1768291158038,htap,OLTP_BATCH,3,BATCH,64,,statements=1002
1768291158046,htap,OLTP_BATCH,0,BATCH,66,,statements=1002
1768291158058,htap,OLTP_BATCH,5,BATCH,64,,statements=1002
1768291158060,htap,OLTP_BATCH,7,BATCH,63,,statements=1002
1768291158077,htap,OLTP_BATCH,1,BATCH,55,,statements=1002
1768291158077,htap,OLTP_BATCH,2,BATCH,58,,statements=1002
1768291158081,htap,OLTP_BATCH,4,BATCH,56,,statements=1002
1768291158083,htap,OLTP_BATCH,8,BATCH,54,,statements=1002
1768291158087,htap,OLTP_BATCH,6,BATCH,58,,statements=1002
1768291158091,htap,OLTP_BATCH,9,BATCH,63,,statements=1002
1768291158098,htap,OLTP_BATCH,3,BATCH,58,,statements=1002
1768291158105,htap,OLTP_BATCH,0,BATCH,57,,statements=1002
1768291158119,htap,OLTP_BATCH,5,BATCH,59,,statements=1002
1768291158120,htap,OLTP_BATCH,7,BATCH,58,,statements=1002
1768291158139,htap,OLTP_BATCH,4,BATCH,56,,statements=1002
1768291158140,htap,OLTP_BATCH,1,BATCH,61,,statements=1002
1768291158141,htap,OLTP_BATCH,2,BATCH,62,,statements=1002
1768291158152,htap,OLTP_BATCH,8,BATCH,67,,statements=1002
1768291158153,htap,OLTP_BATCH,6,BATCH,64,,statements=1002
1768291158155,htap,OLTP_BATCH,9,BATCH,63,,statements=1002
1768291158160,htap,OLTP_BATCH,3,BATCH,60,,statements=1002
1768291158166,htap,OLTP_BATCH,0,BATCH,60,,statements=1002
1768291158195,htap,OLTP_BATCH,5,BATCH,73,,statements=1002
1768291158196,htap,OLTP_BATCH,7,BATCH,74,,statements=1002
1768291158200,htap,OLTP_BATCH,1,BATCH,58,,statements=1002
1768291158203,htap,OLTP_BATCH,2,BATCH,60,,statements=1002
1768291158206,htap,OLTP_BATCH,4,BATCH,65,,statements=1002
1768291158214,htap,OLTP_BATCH,6,BATCH,57,,statements=1002
1768291158214,htap,OLTP_BATCH,9,BATCH,57,,statements=1002
1768291158220,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291158229,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291158235,htap,OLTP_BATCH,0,BATCH,66,,statements=1002
1768291158237,htap,OLAP_QUERY,1,MAIN_OLAP,21,14115,
1768291158254,htap,OLTP_BATCH,5,BATCH,57,,statements=1002
1768291158256,htap,OLTP_BATCH,7,BATCH,58,,statements=1002
1768291158257,htap,OLTP_BATCH,4,BATCH,50,,statements=1002
1768291158262,htap,OLTP_BATCH,1,BATCH,61,,statements=1002
1768291158265,htap,OLTP_BATCH,2,BATCH,60,,statements=1002
1768291158273,htap,OLTP_BATCH,9,BATCH,57,,statements=1002
1768291158273,htap,OLTP_BATCH,6,BATCH,57,,statements=1002
1768291158285,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291158292,htap,OLTP_BATCH,3,BATCH,61,,statements=1002
1768291158296,htap,OLTP_BATCH,0,BATCH,59,,statements=1002
1768291158314,htap,OLTP_BATCH,4,BATCH,55,,statements=1002
1768291158319,htap,OLTP_BATCH,1,BATCH,54,,statements=1002
1768291158321,htap,OLTP_BATCH,7,BATCH,63,,statements=1002
1768291158328,htap,OLTP_BATCH,5,BATCH,72,,statements=1002
1768291158337,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291158337,htap,OLTP_BATCH,2,BATCH,69,,statements=1002
1768291158340,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291158342,htap,OLTP_BATCH,8,BATCH,55,,statements=1002
1768291158360,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291158363,htap,OLTP_BATCH,0,BATCH,65,,statements=1002
1768291158380,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291158382,htap,OLTP_BATCH,1,BATCH,60,,statements=1002
1768291158387,htap,OLTP_BATCH,7,BATCH,64,,statements=1002
1768291158401,htap,OLTP_BATCH,5,BATCH,70,,statements=1002
1768291158403,htap,OLAP_QUERY,3,MAIN_OLAP,31,14172,
1768291158404,htap,OLAP_QUERY,4,MAIN_OLAP,31,14175,
1768291158404,htap,OLTP_BATCH,6,BATCH,65,,statements=1002
1768291158407,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291158408,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291158415,htap,OLTP_BATCH,2,BATCH,76,,statements=1002
1768291158427,htap,OLTP_BATCH,0,BATCH,62,,statements=1002
1768291158428,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291158440,htap,OLTP_BATCH,1,BATCH,56,,statements=1002
1768291158440,htap,OLTP_BATCH,4,BATCH,58,,statements=1002
1768291158446,htap,OLTP_BATCH,7,BATCH,56,,statements=1002
1768291158469,htap,OLTP_BATCH,5,BATCH,66,,statements=1002
1768291158469,htap,OLTP_BATCH,8,BATCH,59,,statements=1002
1768291158470,htap,OLTP_BATCH,6,BATCH,63,,statements=1002
1768291158475,htap,OLTP_BATCH,2,BATCH,58,,statements=1002
1768291158475,htap,OLTP_BATCH,9,BATCH,66,,statements=1002
1768291158481,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,14284,
1768291158489,htap,OLTP_BATCH,0,BATCH,60,,statements=1002
1768291158492,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291158500,htap,OLTP_BATCH,7,BATCH,53,,statements=1002
1768291158506,htap,OLAP_QUERY,0,MAIN_OLAP,19,14291,
1768291158510,htap,OLTP_BATCH,4,BATCH,68,,statements=1002
1768291158513,htap,OLTP_BATCH,1,BATCH,71,,statements=1002
1768291158528,htap,OLTP_BATCH,8,BATCH,58,,statements=1002
1768291158536,htap,OLTP_BATCH,5,BATCH,65,,statements=1002
1768291158539,htap,OLTP_BATCH,6,BATCH,67,,statements=1002
1768291158542,htap,OLTP_BATCH,2,BATCH,65,,statements=1002
1768291158550,htap,OLTP_BATCH,0,BATCH,59,,statements=1002
1768291158554,htap,OLTP_BATCH,9,BATCH,77,,statements=1002
1768291158556,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291158558,htap,OLAP_QUERY,2,MAIN_OLAP,25,14332,
1768291158568,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291158575,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291158582,htap,OLTP_BATCH,1,BATCH,68,,statements=1002
1768291158592,htap,OLTP_BATCH,8,BATCH,63,,statements=1002
1768291158608,htap,OLTP_BATCH,6,BATCH,67,,statements=1002
1768291158608,htap,OLTP_BATCH,2,BATCH,64,,statements=1002
1768291158608,htap,OLTP_BATCH,5,BATCH,70,,statements=1002
1768291158609,htap,OLTP_BATCH,0,BATCH,56,,statements=1002
1768291158616,htap,OLTP_BATCH,3,BATCH,58,,statements=1002
1768291158618,htap,OLTP_BATCH,9,BATCH,62,,statements=1002
1768291158632,htap,OLTP_BATCH,7,BATCH,63,,statements=1002
1768291158640,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291158651,htap,OLTP_BATCH,1,BATCH,67,,statements=1002
1768291158653,htap,OLTP_BATCH,8,BATCH,58,,statements=1002
1768291158672,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291158674,htap,OLTP_BATCH,6,BATCH,64,,statements=1002
1768291158677,htap,OLTP_BATCH,0,BATCH,65,,statements=1002
1768291158677,htap,OLTP_BATCH,3,BATCH,59,,statements=1002
1768291158677,htap,OLTP_BATCH,5,BATCH,67,,statements=1002
1768291158689,htap,OLTP_BATCH,9,BATCH,69,,statements=1002
1768291158699,htap,OLTP_BATCH,7,BATCH,65,,statements=1002
1768291158700,htap,OLTP_BATCH,4,BATCH,58,,statements=1002
1768291158714,htap,OLTP_BATCH,1,BATCH,61,,statements=1002
1768291158721,htap,OLTP_BATCH,8,BATCH,66,,statements=1002
1768291158737,htap,OLTP_BATCH,0,BATCH,56,,statements=1002
1768291158737,htap,OLTP_BATCH,6,BATCH,61,,statements=1002
1768291158737,htap,OLTP_BATCH,2,BATCH,64,,statements=1002
1768291158742,htap,OLTP_BATCH,5,BATCH,60,,statements=1002
1768291158747,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291158750,htap,OLTP_BATCH,9,BATCH,60,,statements=1002
1768291158762,htap,OLTP_BATCH,7,BATCH,61,,statements=1002
1768291158763,htap,OLTP_BATCH,4,BATCH,61,,statements=1002
1768291158771,htap,OLAP_QUERY,1,MAIN_OLAP,24,14545,
1768291158775,htap,OLTP_BATCH,1,BATCH,60,,statements=1002
1768291158783,htap,OLTP_BATCH,8,BATCH,61,,statements=1002
1768291158802,htap,OLTP_BATCH,0,BATCH,63,,statements=1002
1768291158805,htap,OLTP_BATCH,6,BATCH,66,,statements=1002
1768291158806,htap,OLTP_BATCH,2,BATCH,66,,statements=1002
1768291158806,htap,OLTP_BATCH,5,BATCH,62,,statements=1002
1768291158813,htap,OLTP_BATCH,9,BATCH,61,,statements=1002
1768291158819,htap,OLTP_BATCH,3,BATCH,70,,statements=1002
1768291158828,htap,OLTP_BATCH,7,BATCH,63,,statements=1002
1768291158828,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291158836,htap,OLTP_BATCH,1,BATCH,59,,statements=1002
1768291158842,htap,OLTP_BATCH,8,BATCH,57,,statements=1002
1768291158861,htap,OLTP_BATCH,0,BATCH,57,,statements=1002
1768291158869,htap,OLTP_BATCH,9,BATCH,54,,statements=1002
1768291158870,htap,OLTP_BATCH,6,BATCH,63,,statements=1002
1768291158879,htap,OLTP_BATCH,2,BATCH,72,,statements=1002
1768291158879,htap,OLTP_BATCH,5,BATCH,71,,statements=1002
1768291158880,htap,OLTP_BATCH,3,BATCH,59,,statements=1002
1768291158889,htap,OLTP_BATCH,4,BATCH,59,,statements=1002
1768291158898,htap,OLTP_BATCH,7,BATCH,68,,statements=1002
1768291158907,htap,OLTP_BATCH,1,BATCH,69,,statements=1002
1768291158920,htap,OLTP_BATCH,8,BATCH,76,,statements=1002
1768291158929,htap,OLTP_BATCH,0,BATCH,66,,statements=1002
1768291158942,htap,OLTP_BATCH,9,BATCH,71,,statements=1002
1768291158945,htap,OLTP_BATCH,2,BATCH,64,,statements=1002
1768291158949,htap,OLTP_BATCH,5,BATCH,68,,statements=1002
1768291158950,htap,OLTP_BATCH,6,BATCH,78,,statements=1002
1768291158950,htap,OLTP_BATCH,3,BATCH,68,,statements=1002
1768291158955,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291158958,htap,OLAP_QUERY,3,MAIN_OLAP,41,14711,
1768291158963,htap,OLAP_QUERY,4,MAIN_OLAP,43,14712,
1768291158965,htap,OLTP_BATCH,7,BATCH,65,,statements=1002
1768291158974,htap,OLTP_BATCH,1,BATCH,65,,statements=1002
1768291158987,htap,OLTP_BATCH,0,BATCH,56,,statements=1002
1768291158990,htap,OLTP_BATCH,8,BATCH,67,,statements=1002
1768291159002,htap,OLTP_BATCH,9,BATCH,59,,statements=1002
1768291159007,htap,OLTP_BATCH,3,BATCH,55,,statements=1002
1768291159009,htap,OLTP_BATCH,2,BATCH,62,,statements=1002
1768291159014,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291159015,htap,OLTP_BATCH,5,BATCH,64,,statements=1002
1768291159015,htap,OLTP_BATCH,4,BATCH,59,,statements=1002
1768291159037,htap,OLAP_QUERY,0,MAIN_OLAP,24,14814,
1768291159049,htap,OLTP_BATCH,7,BATCH,82,,statements=1002
1768291159049,htap,OLTP_BATCH,1,BATCH,74,,statements=1002
1768291159058,htap,OLTP_BATCH,0,BATCH,69,,statements=1002
1768291159060,htap,OLTP_BATCH,8,BATCH,68,,statements=1002
1768291159065,htap,OLTP_BATCH,9,BATCH,62,,statements=1002
1768291159071,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291159076,htap,OLTP_BATCH,5,BATCH,59,,statements=1002
1768291159084,htap,OLTP_BATCH,6,BATCH,67,,statements=1002
1768291159084,htap,OLTP_BATCH,4,BATCH,67,,statements=1002
1768291159087,htap,OLTP_BATCH,3,BATCH,78,,statements=1002
1768291159112,htap,OLAP_QUERY,2,MAIN_OLAP,27,14786,
1768291159113,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291159126,htap,OLTP_BATCH,0,BATCH,67,,statements=1002
1768291159128,htap,OLTP_BATCH,1,BATCH,76,,statements=1002
1768291159128,htap,OLTP_BATCH,8,BATCH,66,,statements=1002
1768291159132,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291159135,htap,OLTP_BATCH,2,BATCH,62,,statements=1002
1768291159149,htap,OLTP_BATCH,5,BATCH,72,,statements=1002
1768291159149,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291159152,htap,OLTP_BATCH,6,BATCH,67,,statements=1002
1768291159162,htap,OLTP_BATCH,3,BATCH,73,,statements=1002
1768291159170,htap,OLTP_BATCH,7,BATCH,55,,statements=1002
1768291159188,htap,OLTP_BATCH,0,BATCH,61,,statements=1002
1768291159191,htap,OLTP_BATCH,8,BATCH,61,,statements=1002
1768291159193,htap,OLTP_BATCH,9,BATCH,60,,statements=1002
1768291159194,htap,OLTP_BATCH,1,BATCH,63,,statements=1002
1768291159198,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291159213,htap,OLTP_BATCH,5,BATCH,62,,statements=1002
1768291159218,htap,OLTP_BATCH,6,BATCH,64,,statements=1002
1768291159223,htap,OLTP_BATCH,4,BATCH,72,,statements=1002
1768291159232,htap,OLTP_BATCH,3,BATCH,67,,statements=1002
1768291159241,htap,OLTP_BATCH,7,BATCH,69,,statements=1002
1768291159258,htap,OLTP_BATCH,9,BATCH,63,,statements=1002
1768291159259,htap,OLTP_BATCH,0,BATCH,69,,statements=1002
1768291159260,htap,OLTP_BATCH,8,BATCH,67,,statements=1002
1768291159266,htap,OLTP_BATCH,2,BATCH,65,,statements=1002
1768291159268,htap,OLTP_BATCH,1,BATCH,72,,statements=1002
1768291159283,htap,OLTP_BATCH,6,BATCH,64,,statements=1002
1768291159284,htap,OLTP_BATCH,4,BATCH,59,,statements=1002
1768291159284,htap,OLTP_BATCH,5,BATCH,69,,statements=1002
1768291159302,htap,OLTP_BATCH,3,BATCH,68,,statements=1002
1768291159310,htap,OLAP_QUERY,1,MAIN_OLAP,29,14999,
1768291159319,htap,OLTP_BATCH,7,BATCH,76,,statements=1002
1768291159330,htap,OLTP_BATCH,0,BATCH,69,,statements=1002
1768291159355,htap,OLTP_BATCH,1,BATCH,86,,statements=1002
1768291159356,htap,OLTP_BATCH,9,BATCH,96,,statements=1002
1768291159356,htap,OLTP_BATCH,8,BATCH,94,,statements=1002
1768291159356,htap,OLTP_BATCH,6,BATCH,71,,statements=1002
1768291159356,htap,OLTP_BATCH,5,BATCH,69,,statements=1002
1768291159356,htap,OLTP_BATCH,2,BATCH,88,,statements=1002
1768291159356,htap,OLTP_BATCH,4,BATCH,71,,statements=1002
1768291159372,htap,OLTP_BATCH,3,BATCH,68,,statements=1002
1768291159378,htap,OLTP_BATCH,7,BATCH,57,,statements=1002
1768291159397,htap,OLTP_BATCH,0,BATCH,65,,statements=1002
1768291159424,htap,OLTP_BATCH,1,BATCH,66,,statements=1002
1768291159427,htap,OLTP_BATCH,5,BATCH,68,,statements=1002
1768291159429,htap,OLTP_BATCH,2,BATCH,71,,statements=1002
1768291159430,htap,OLTP_BATCH,6,BATCH,71,,statements=1002
1768291159433,htap,OLTP_BATCH,9,BATCH,74,,statements=1002
1768291159433,htap,OLTP_BATCH,4,BATCH,74,,statements=1002
1768291159433,htap,OLTP_BATCH,3,BATCH,59,,statements=1002
1768291159434,htap,OLTP_BATCH,8,BATCH,74,,statements=1002
1768291159445,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291159455,htap,OLTP_BATCH,0,BATCH,56,,statements=1002
1768291159492,htap,OLTP_BATCH,5,BATCH,63,,statements=1002
1768291159496,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,15209,
